YTS,WIP,APPROVED,Day
0.3236434108527131,0.5862068965517241,0.6138888888888889,0.6333333333333333
0.6492248062015504,0.6684350132625995,0.0722222222222222,0.35
0.7034883720930233,0.5915119363395225,0.0694444444444444,0.2666666666666666
0.37984496124031,0.806366047745358,0.3027777777777778,0.5166666666666666
0.5484496124031008,0.7957559681697612,0.0722222222222222,0.45
0.6782945736434108,0.6259946949602122,0.0694444444444444,0.2833333333333333
0.8565891472868218,0.0318302387267904,0.0,0.05
0.3255813953488372,0.76657824933687,0.4222222222222222,0.6166666666666667
0.0310077519379844,0.636604774535809,0.8083333333333333,0.9166666666666666
0.2344961240310077,0.7082228116710875,0.6055555555555556,0.7166666666666667
0.3255813953488372,0.5941644562334217,0.6027777777777777,0.6166666666666667
0.6647286821705427,0.6525198938992042,0.0694444444444444,0.3333333333333333
0.8197674418604651,0.4960212201591512,0.0,0.15
0.0290697674418604,0.7135278514588859,0.7305555555555556,0.8666666666666667
0.1337209302325581,0.6790450928381963,0.6333333333333333,0.75
0.3255813953488372,0.583554376657825,0.6138888888888889,0.6333333333333333
0.5251937984496124,0.8275862068965517,0.0722222222222222,0.45
0.7829457364341086,0.5490716180371352,0.0,0.25
0.1531007751937984,0.6949602122015914,0.6055555555555556,0.7333333333333333
0.8682170542635659,0.4297082228116711,0.0,0.15
0.0271317829457364,0.7082228116710875,0.7277777777777779,0.85
0.3217054263565891,0.7718832891246684,0.4222222222222222,0.6166666666666667
0.5426356589147288,0.8037135278514589,0.0722222222222222,0.45
0.0174418604651162,0.5676392572944297,0.9,0.95
0.9631782945736436,0.29973474801061,0.0,0.1
0.5135658914728682,0.8435013262599469,0.0722222222222222,0.4666666666666667
0.0290697674418604,0.4562334217506631,1.0,0.9666666666666668
0.7383720930232558,0.1936339522546419,0.0,0.05
0.810077519379845,0.5092838196286472,0.0,0.1666666666666666
0.2441860465116279,0.6923076923076923,0.6083333333333334,0.7
0.8275193798449613,0.0716180371352785,0.0,0.05
0.7906976744186047,0.5384615384615384,0.0,0.2166666666666666
0.5213178294573644,0.8328912466843501,0.0722222222222222,0.4666666666666667
0.2325581395348837,0.7108753315649867,0.6055555555555556,0.7166666666666667
0.0697674418604651,0.7400530503978779,0.6333333333333333,0.8
1.0,0.2493368700265252,0.0,0.0666666666666666
0.255813953488372,0.6843501326259946,0.6083333333333334,0.7
0.1802325581395348,0.7771883289124668,0.6055555555555556,0.7166666666666667
0.8798449612403101,0.0,0.0,0.0
0.0213178294573643,0.649867374005305,0.8083333333333333,0.95
0.0290697674418604,0.4748010610079575,0.9805555555555556,0.9666666666666668
0.562015503875969,0.7771883289124668,0.0722222222222222,0.45
0.689922480620155,0.6100795755968169,0.0694444444444444,0.2833333333333333
0.3333333333333333,0.870026525198939,0.3027777777777778,0.6
0.8062015503875969,0.5145888594164456,0.0,0.1833333333333333
0.7538759689922481,0.5888594164456233,0.0,0.2666666666666666
0.1627906976744186,0.6870026525198939,0.6055555555555556,0.7166666666666667
0.8217054263565892,0.493368700265252,0.0,0.15
0.8430232558139535,0.4641909814323607,0.0,0.15
0.1647286821705426,0.6631299734748011,0.6055555555555556,0.7333333333333333
0.4011627906976744,0.7771883289124668,0.3027777777777778,0.5166666666666666
0.3992248062015504,1.0,0.0722222222222222,0.5
0.374031007751938,0.8143236074270557,0.3027777777777778,0.5333333333333333
0.7596899224806202,0.5809018567639257,0.0,0.25
0.3255813953488372,0.7586206896551724,0.4305555555555556,0.6166666666666667
0.3643410852713178,0.8275862068965517,0.3027777777777778,0.5333333333333333
0.0155038759689922,0.5702917771883289,0.9,0.95
0.0290697674418604,0.5013262599469496,0.9527777777777778,0.9833333333333332
0.0193798449612403,0.7188328912466843,0.7277777777777779,0.8666666666666667
0.6705426356589148,0.636604774535809,0.0694444444444444,0.2833333333333333
0.3294573643410852,0.7612732095490716,0.4222222222222222,0.6
0.067829457364341,0.6551724137931034,0.725,0.8166666666666667
0.6201550387596899,0.7082228116710875,0.0722222222222222,0.3833333333333333
0.4980620155038759,0.8647214854111406,0.0722222222222222,0.4833333333333333
0.7848837209302326,0.5464190981432361,0.0,0.2166666666666666
0.2151162790697674,0.7161803713527851,0.6055555555555556,0.7166666666666667
0.1569767441860465,0.6737400530503979,0.6055555555555556,0.7333333333333333
0.067829457364341,0.7427055702917772,0.6333333333333333,0.8166666666666667
0.6182170542635659,0.7108753315649867,0.0722222222222222,0.3833333333333333
0.0096899224806201,0.493368700265252,0.9888888888888888,0.9833333333333332
0.2596899224806201,0.6737400530503979,0.6138888888888889,0.6833333333333333
0.255813953488372,0.6843501326259946,0.6083333333333334,0.6833333333333333
0.2771317829457364,0.649867374005305,0.6138888888888889,0.65
0.6531007751937985,0.6684350132625995,0.0694444444444444,0.3333333333333333
0.7868217054263567,0.1273209549071618,0.0,0.05
0.191860465116279,0.6419098143236074,0.6055555555555556,0.7333333333333333
0.8507751937984497,0.039787798408488,0.0,0.05
0.0213178294573643,0.5623342175066313,0.9,0.95
0.6627906976744187,0.649867374005305,0.0694444444444444,0.3
0.7732558139534884,0.5623342175066313,0.0,0.2333333333333333
